game_type,match_number,initial_number,player1_agent,player2_agent,winner,total_moves,player1_computation_time,player2_computation_time
Tic-Tac-Toe,65,,Random AI,Random AI,1,9,0.011425018310546875,0.00988149642944336
Tic-Tac-Toe,71,,Random AI,Random AI,1,7,0.010037422180175781,0.006844997406005859
Tic-Tac-Toe,67,,Random AI,Random AI,1,9,0.010945320129394531,0.012305498123168945
Tic-Tac-Toe,72,,Random AI,Random AI,1,7,0.008660316467285156,0.007619619369506836
Tic-Tac-Toe,69,,Random AI,Random AI,1,9,0.00959324836730957,0.010264873504638672
Tic-Tac-Toe,77,,Random AI,Random AI,-1,6,0.006989955902099609,0.003407716751098633
Tic-Tac-Toe,78,,Random AI,Random AI,1,5,0.0038089752197265625,0.005067110061645508
Tic-Tac-Toe,73,,Random AI,Random AI,1,9,0.014641046524047852,0.007025480270385742
Tic-Tac-Toe,75,,Random AI,Random AI,1,9,0.007326841354370117,0.013463735580444336
Tic-Tac-Toe,84,,Random AI,Random AI,1,5,0.004945278167724609,0.007257938385009766
Tic-Tac-Toe,79,,Random AI,Random AI,1,7,0.00606846809387207,0.010620832443237305
Tic-Tac-Toe,76,,Random AI,Random AI,1,9,0.0077478885650634766,0.01405644416809082
Tic-Tac-Toe,88,,Random AI,Random AI,1,5,0.008415699005126953,0.0019392967224121094
Tic-Tac-Toe,82,,Random AI,Random AI,1,7,0.012089967727661133,0.004240751266479492
Tic-Tac-Toe,81,,Random AI,Random AI,-1,8,0.012980461120605469,0.007050275802612305
Tic-Tac-Toe,86,,Random AI,Random AI,1,7,0.012536764144897461,0.004476308822631836
Tic-Tac-Toe,90,,Random AI,Random AI,1,5,0.010227203369140625,0.004154682159423828
Tic-Tac-Toe,80,,Random AI,Random AI,1,9,0.013766288757324219,0.008940935134887695
Tic-Tac-Toe,83,,Random AI,Random AI,0,9,0.011829376220703125,0.008376598358154297
Tic-Tac-Toe,85,,Random AI,Random AI,1,9,0.011270284652709961,0.009800910949707031
Tic-Tac-Toe,89,,Random AI,Random AI,1,7,0.013049602508544922,0.006226778030395508
Tic-Tac-Toe,87,,Random AI,Random AI,1,9,0.015941381454467773,0.005834102630615234
Tic-Tac-Toe,91,,Random AI,Random AI,1,9,0.013333559036254883,0.007049083709716797
Tic-Tac-Toe,94,,Random AI,Random AI,1,7,0.010070085525512695,0.006575345993041992
Tic-Tac-Toe,95,,Random AI,Random AI,1,7,0.011116266250610352,0.005529165267944336
Tic-Tac-Toe,99,,Random AI,Random AI,-1,6,0.0033113956451416016,0.010865211486816406
Tic-Tac-Toe,92,,Random AI,Random AI,1,9,0.014081239700317383,0.007673501968383789
Tic-Tac-Toe,96,,Random AI,Random AI,1,7,0.012376070022583008,0.005529165267944336
Tic-Tac-Toe,97,,Random AI,Random AI,1,7,0.008698225021362305,0.009647130966186523
Tic-Tac-Toe,98,,Random AI,Random AI,1,7,0.0076868534088134766,0.010658502578735352
Tic-Tac-Toe,100,,Random AI,Random AI,1,7,0.009883642196655273,0.00473785400390625
Tic-Tac-Toe,93,,Random AI,Random AI,0,9,0.013616800308227539,0.007834434509277344
Tic-Tac-Toe,101,,Random AI,Random AI,1,7,0.007405757904052734,0.00937342643737793
Tic-Tac-Toe,106,,Random AI,Random AI,1,5,0.006863594055175781,0.006932497024536133
Tic-Tac-Toe,102,,Random AI,Random AI,1,9,0.0071904659271240234,0.01028299331665039
Tic-Tac-Toe,104,,Random AI,Random AI,-1,8,0.010804176330566406,0.00920414924621582
Tic-Tac-Toe,103,,Random AI,Random AI,1,9,0.010879039764404297,0.009800910949707031
Tic-Tac-Toe,105,,Random AI,Random AI,-1,8,0.010133743286132812,0.00987553596496582
Tic-Tac-Toe,107,,Random AI,Random AI,1,7,0.011113166809082031,0.008721113204956055
Tic-Tac-Toe,108,,Random AI,Random AI,1,7,0.006291627883911133,0.009999752044677734
Tic-Tac-Toe,110,,Random AI,Random AI,-1,8,0.008888959884643555,0.008848190307617188
Tic-Tac-Toe,111,,Random AI,Random AI,-1,8,0.010495901107788086,0.008326292037963867
Tic-Tac-Toe,112,,Random AI,Random AI,-1,8,0.010495901107788086,0.008326292037963867
Tic-Tac-Toe,116,,Random AI,Random AI,1,7,0.008922100067138672,0.008363008499145508
Tic-Tac-Toe,109,,Random AI,Random AI,1,9,0.011235952377319336,0.010237932205200195
Tic-Tac-Toe,113,,Random AI,Random AI,0,9,0.012634992599487305,0.009078264236450195
Tic-Tac-Toe,114,,Random AI,Random AI,1,9,0.01272439956665039,0.00898885726928711
Tic-Tac-Toe,115,,Random AI,Random AI,1,9,0.009331464767456055,0.010745048522949219
Tic-Tac-Toe,117,,Random AI,Random AI,-1,8,0.010288000106811523,0.005450248718261719
Tic-Tac-Toe,122,,Random AI,Random AI,-1,6,0.007877826690673828,0.0027534961700439453
Tic-Tac-Toe,119,,Random AI,Random AI,1,7,0.013406038284301758,0.003531932830810547
Tic-Tac-Toe,121,,Random AI,Random AI,1,7,0.01497507095336914,0.0027534961700439453
Tic-Tac-Toe,118,,Random AI,Random AI,1,9,0.01176762580871582,0.005765438079833984
Tic-Tac-Toe,123,,Random AI,Random AI,1,7,0.005067110061645508,0.011762619018554688
Tic-Tac-Toe,125,,Random AI,Random AI,1,5,0.008055448532104492,0.003874540328979492
Tic-Tac-Toe,120,,Random AI,Random AI,1,9,0.015789508819580078,0.004793882369995117
Tic-Tac-Toe,127,,Random AI,Random AI,-1,6,0.00855398178100586,0.00548100471496582
Tic-Tac-Toe,124,,Random AI,Random AI,1,9,0.013616085052490234,0.008106708526611328
Tic-Tac-Toe,129,,Random AI,Random AI,-1,8,0.008809566497802734,0.009540081024169922
Tic-Tac-Toe,131,,Random AI,Random AI,1,7,0.007225751876831055,0.010760068893432617
Tic-Tac-Toe,136,,Random AI,Random AI,1,5,0.005953311920166016,0.005939483642578125
Tic-Tac-Toe,134,,Random AI,Random AI,-1,6,0.012032508850097656,0.006957530975341797
Tic-Tac-Toe,126,,Random AI,Random AI,1,9,0.012972593307495117,0.009814023971557617
Tic-Tac-Toe,128,,Random AI,Random AI,0,9,0.012547969818115234,0.00931406021118164
Tic-Tac-Toe,133,,Random AI,Random AI,1,7,0.012783527374267578,0.007225751876831055
Tic-Tac-Toe,130,,Random AI,Random AI,1,9,0.009540081024169922,0.010469198226928711
Tic-Tac-Toe,139,,Random AI,Random AI,-1,6,0.006958723068237305,0.004917144775390625
Tic-Tac-Toe,132,,Random AI,Random AI,1,9,0.010695219039916992,0.00931406021118164
Tic-Tac-Toe,135,,Random AI,Random AI,-1,8,0.008228063583374023,0.011604785919189453
Tic-Tac-Toe,137,,Random AI,Random AI,0,9,0.00835275650024414,0.013997554779052734
Tic-Tac-Toe,138,,Random AI,Random AI,1,9,0.012796163558959961,0.009013652801513672
Tic-Tac-Toe,140,,Random AI,Random AI,1,9,0.010245323181152344,0.012358903884887695
Tic-Tac-Toe,141,,Random AI,Random AI,0,9,0.0049915313720703125,0.0153045654296875
Tic-Tac-Toe,145,,Random AI,Random AI,1,7,0.011158466339111328,0.005059957504272461
Tic-Tac-Toe,146,,Random AI,Random AI,1,7,0.013683319091796875,0.003545522689819336
Tic-Tac-Toe,147,,Random AI,Random AI,1,7,0.014715909957885742,0.0021212100982666016
Tic-Tac-Toe,148,,Random AI,Random AI,1,7,0.009121417999267578,0.008092403411865234
Tic-Tac-Toe,142,,Random AI,Random AI,1,9,0.012629508972167969,0.011461734771728516
Tic-Tac-Toe,149,,Random AI,Random AI,1,7,0.00807809829711914,0.010139226913452148
Tic-Tac-Toe,143,,Random AI,Random AI,1,9,0.015009164810180664,0.007074594497680664
Tic-Tac-Toe,144,,Random AI,Random AI,1,9,0.014005661010742188,0.00807809829711914
Tic-Tac-Toe,152,,Random AI,Random AI,1,7,0.011409997940063477,0.003564596176147461
Tic-Tac-Toe,150,,Random AI,Random AI,0,9,0.019142627716064453,0.0060710906982421875
Tic-Tac-Toe,151,,Random AI,Random AI,1,9,0.020969867706298828,0.005268096923828125
Tic-Tac-Toe,153,,Random AI,Random AI,0,9,0.01599740982055664,0.005349874496459961
Tic-Tac-Toe,154,,Random AI,Random AI,-1,8,0.013931035995483398,0.004688262939453125
Tic-Tac-Toe,157,,Random AI,Random AI,-1,6,0.011137247085571289,0.005198240280151367
Tic-Tac-Toe,155,,Random AI,Random AI,1,9,0.009866952896118164,0.010129213333129883
Tic-Tac-Toe,159,,Random AI,Random AI,1,7,0.006541013717651367,0.010149955749511719
Tic-Tac-Toe,162,,Random AI,Random AI,1,7,0.008008956909179688,0.008522272109985352
Tic-Tac-Toe,156,,Random AI,Random AI,0,9,0.014976263046264648,0.007861137390136719
Tic-Tac-Toe,158,,Random AI,Random AI,-1,8,0.007551431655883789,0.012343168258666992
Tic-Tac-Toe,165,,Random AI,Random AI,1,7,0.0046367645263671875,0.009785652160644531
Tic-Tac-Toe,160,,Random AI,Random AI,1,9,0.011041879653930664,0.011206388473510742
Tic-Tac-Toe,166,,Random AI,Random AI,1,7,0.007979869842529297,0.010417699813842773
Tic-Tac-Toe,161,,Random AI,Random AI,1,9,0.010037660598754883,0.011206388473510742
Tic-Tac-Toe,163,,Random AI,Random AI,1,9,0.013978719711303711,0.006892681121826172
Tic-Tac-Toe,164,,Random AI,Random AI,0,9,0.0075685977935791016,0.013447761535644531
Tic-Tac-Toe,170,,Random AI,Random AI,-1,6,0.005275249481201172,0.007532596588134766
Tic-Tac-Toe,168,,Random AI,Random AI,1,7,0.010675191879272461,0.006300926208496094
Tic-Tac-Toe,173,,Random AI,Random AI,1,5,0.007503509521484375,0.0037386417388916016
Tic-Tac-Toe,174,,Random AI,Random AI,1,5,0.006922483444213867,0.005074262619018555
Tic-Tac-Toe,169,,Random AI,Random AI,-1,8,0.013058900833129883,0.006922483444213867
Tic-Tac-Toe,172,,Random AI,Random AI,-1,6,0.010236024856567383,0.0065805912017822266
Tic-Tac-Toe,167,,Random AI,Random AI,1,9,0.010921478271484375,0.010305643081665039
Tic-Tac-Toe,176,,Random AI,Random AI,-1,6,0.006468772888183594,0.008178234100341797
Tic-Tac-Toe,171,,Random AI,Random AI,1,9,0.012712240219116211,0.009616851806640625
Tic-Tac-Toe,175,,Random AI,Random AI,1,7,0.010259151458740234,0.007840156555175781
Tic-Tac-Toe,177,,Random AI,Random AI,1,7,0.009152889251708984,0.008110284805297852
Tic-Tac-Toe,185,,Random AI,Random AI,1,5,0.005002260208129883,0.004566669464111328
Tic-Tac-Toe,179,,Random AI,Random AI,-1,8,0.010813474655151367,0.005445003509521484
Tic-Tac-Toe,180,,Random AI,Random AI,-1,8,0.008596420288085938,0.0053904056549072266
Tic-Tac-Toe,183,,Random AI,Random AI,1,7,0.013197898864746094,0.004003286361694336
Tic-Tac-Toe,178,,Random AI,Random AI,1,9,0.016439437866210938,0.006045341491699219
Tic-Tac-Toe,187,,Random AI,Random AI,-1,6,0.0033483505249023438,0.012294530868530273
Tic-Tac-Toe,182,,Random AI,Random AI,-1,8,0.01213216781616211,0.0075223445892333984
Tic-Tac-Toe,181,,Random AI,Random AI,0,9,0.009549379348754883,0.01213216781616211
Tic-Tac-Toe,184,,Random AI,Random AI,1,9,0.014733076095581055,0.006493806838989258
Tic-Tac-Toe,189,,Random AI,Random AI,1,7,0.0069692134857177734,0.010121583938598633
Tic-Tac-Toe,192,,Random AI,Random AI,1,7,0.007546901702880859,0.003918647766113281
Tic-Tac-Toe,191,,Random AI,Random AI,-1,8,0.004213571548461914,0.012179374694824219
Tic-Tac-Toe,186,,Random AI,Random AI,-1,8,0.006824970245361328,0.01483774185180664
Tic-Tac-Toe,188,,Random AI,Random AI,1,9,0.008100032806396484,0.013562679290771484
Tic-Tac-Toe,193,,Random AI,Random AI,-1,6,0.0057849884033203125,0.007908105850219727
Tic-Tac-Toe,190,,Random AI,Random AI,0,9,0.007569789886474609,0.010789155960083008
Tic-Tac-Toe,197,,Random AI,Random AI,-1,8,0.003021717071533203,0.007208824157714844
Tic-Tac-Toe,195,,Random AI,Random AI,1,9,0.014515399932861328,0.0019414424896240234
Tic-Tac-Toe,194,,Random AI,Random AI,0,9,0.011328697204589844,0.005128145217895508
Tic-Tac-Toe,199,,Random AI,Random AI,1,5,0.0025787353515625,0.006204843521118164
Tic-Tac-Toe,198,,Random AI,Random AI,1,9,0.005491018295288086,0.005228757858276367
Tic-Tac-Toe,200,,Random AI,Random AI,1,7,0.0061283111572265625,0.0036935806274414062
Tic-Tac-Toe,196,,Random AI,Random AI,1,7,0.013985872268676758,0.004514932632446289
